date,total,items,user_id,sales_id,transaction_type
2023-04-05 10:45:35.429851+00:00,148,"{'name': 'nestle fruita vitals pine punch 1000 ml(57)', 'quantity': 1}",16,1,Cash
2023-04-05 12:17:12.914795+00:00,42,"{'name': 'kolson roll cake 22 gm', 'quantity': 1}",13,1,Online
2023-04-07 19:38:03.427499+00:00,884,"{'name': 'shield cleaning brush s pouch(53)', 'quantity': 2}",16,1,Cash
2023-04-07 20:54:24.916065+00:00,933,"{'name': 'sufi super detergents powder 2000 gm cp sufi classic soap 145 gm foc sink wrap free save rs.45-', 'quantity': 2}",12,1,Cash
2023-04-08 10:25:33.103182+00:00,915,"{'name': 'jazaa garlic paste 330 gm (1q)', 'quantity': 3}",3,1,Loan
2023-04-08 18:15:26.009199+00:00,176,"{'name': 'marhaba rose water 120 ml', 'quantity': 2}, {'name': 'shinex stainless steel scruber (1z)', 'quantity': 1}",20,1,Online
2023-04-08 20:36:12.322112+00:00,1654,"{'name': 'kisan sunflower 5-l tin', 'quantity': 2}",25,1,Loan
2023-04-09 21:53:56.128553+00:00,390,"{'name': 'laziza gajar kheer 145 gm(82)', 'quantity': 3}",20,1,Online
2023-04-10 15:06:49.620474+00:00,173,"{'name': 'agro pak sagudana 200 gm (92)', 'quantity': 1}",1,1,Cash
2023-04-12 13:54:55.907737+00:00,315,"{'name': 'senobar dish 784', 'quantity': 1}, {'name': 'life style rose water 120 ml(66)', 'quantity': 1}",18,1,Cash
2023-04-13 10:07:10.612541+00:00,2646,"{'name': 'lipton yellow lable tea 430 gm(rmbt) (16)', 'quantity': 3}",23,1,Online
2023-04-14 11:26:28.292231+00:00,1157,"{'name': 'dabur amla hoil 300ml', 'quantity': 1}, {'name': 'fusion progilde manual 2up(10)', 'quantity': 1}",15,1,Loan
2023-04-14 19:40:57.090415+00:00,344,"{'name': 'always feathersoft 2in1 t3 single(10)', 'quantity': 1}",21,1,Loan
2023-04-15 10:01:10.316553+00:00,300,"{'name': 'jazaa coriander powder 100 gm (1q)', 'quantity': 2}",10,1,Online
2023-04-15 12:47:00.036763+00:00,3480,"{'name': 'utility sella rice kainat 1121 5kg packed by vendor (sub) mv (rmr)(136)', 'quantity': 2}, {'name': 'cfl rio double chocolate munch pack 42 gm (13)', 'quantity': 1}",36,1,Online
2023-04-16 10:13:03.743220+00:00,2341,"{'name': 'dunhill lights 20 hl cigrate(only for jails)(97)', 'quantity': 3}, {'name': 'soya olive oil 1 ltr btl(rmol)(58)', 'quantity': 1}",11,1,Loan
2023-04-16 16:37:08.649910+00:00,148,"{'name': 'shangrilla garlic chilli sauce 475 gm sap soya sauce 120 ml (26)', 'quantity': 1}",3,1,Loan
2023-04-17 11:11:10.260608+00:00,2049,"{'name': 'cherry white liquid 75 ml(04)', 'quantity': 3}",3,1,Online
2023-04-17 16:18:54.320286+00:00,516,"{'name': 'kala cola htonic fs', 'quantity': 2}",17,1,Online
2023-04-18 09:39:06.831002+00:00,1350,"{'name': 'scotch brite sponge wipe ultra,3pcs(28)', 'quantity': 3}",3,1,Loan
2023-04-19 10:14:14.550533+00:00,1610,"{'name': 'xtra care baby diaper s size', 'quantity': 3}, {'name': 'frutru flavored milk 125 ml kulfi', 'quantity': 2}",19,1,Online
2023-04-19 12:05:55.041512+00:00,951,"{'name': 'shezan satrangmango pickle 950 gm stand alone poly bag', 'quantity': 2}",1,1,Cash
2023-04-19 13:18:57.705624+00:00,1163,"{'name': 'national pickle hyderabadi mix 900 gm (56)', 'quantity': 2}",11,1,Online
2023-04-22 17:49:50.646084+00:00,1630,"{'name': 'vigo baby economy xx-l 30 pcs', 'quantity': 2}",16,1,Online
2023-04-23 09:14:55.710350+00:00,47,"{'name': 'slice apple 200 ml (90)', 'quantity': 1}, {'name': 'cake-up chocolate 19 gm (13)', 'quantity': 1}",22,1,Loan
2023-04-23 17:14:15.060262+00:00,346,"{'name': 'white phenyl (perfumed)1 ltr', 'quantity': 3}",12,1,Online
2023-04-25 15:39:42.665012+00:00,276,"{'name': 'dastak c oil 1x12 pch (1g)', 'quantity': 1}, {'name': 'rex shoe cream tube 7 colour 50 ml', 'quantity': 2}",7,1,Online
2023-04-25 15:47:26.632216+00:00,2478,"{'name': 'g.f pencilautocratplastic48jar (43)', 'quantity': 3}",12,1,Cash
2023-04-26 15:35:28.307465+00:00,230,"{'name': 'capri toilet soap blue 120 gms(07)', 'quantity': 2}",14,1,Cash
2023-04-26 18:38:56.542884+00:00,185,"{'name': 'iqra black chana roasted 200 gm (39)', 'quantity': 1}",13,1,Loan
2023-04-27 21:01:54.714073+00:00,300,"{'name': 'iqra dalia jao (iqra food) (39)', 'quantity': 3}",34,1,Cash
2023-04-29 13:55:22.523052+00:00,99,"{'name': 'guardex anti bac enchanting soap 140 gms(27)', 'quantity': 1}",20,1,Loan
2023-04-29 15:56:08.793857+00:00,1170,"{'name': 'dettol 95g 4s pack cp', 'quantity': 3}, {'name': 'dettol 95g 4s pack cp', 'quantity': 3}, {'name': 'dettol 95g 4s pack cp', 'quantity': 3}, {'name': 'dettol 95g 4s pack cp', 'quantity': 3}, {'name': 'dettol 95g 4s pack cp', 'quantity': 3}, {'name': 'rio dc 336.gm promo (1 ticky pack free)', 'quantity': 3}",14,1,Online
2023-05-01 21:46:21.308877+00:00,3548,"{'name': 'eva vegetable banaspati 5 kg tin (for idprad zone)', 'quantity': 2}, {'name': 'meh-chicken broast 130gm (67)', 'quantity': 1}",4,1,Cash
2023-05-02 12:08:03.061823+00:00,10305,"{'name': 'eva canola oil 10 ltr jery can (for sa,sr,le,mn,qa zone)', 'quantity': 3}",21,1,Loan
2023-05-03 08:55:38.375512+00:00,35,"{'name': '7up sugar free 500ml', 'quantity': 1}",12,1,Cash
2023-05-03 10:25:30.106142+00:00,798,"{'name': 'olympia match l pkt (34)', 'quantity': 2}, {'name': 'habib ghee 1kg pouch', 'quantity': 2}",10,1,Loan
2023-05-03 15:55:05.268804+00:00,4048,"{'name': 'clove raw bulk (ob-r)', 'quantity': 2}, {'name': 'polar mint 6 mg velo - 20s(only for jails)(97)', 'quantity': 2}",1,1,Cash
2023-05-05 21:13:16.778616+00:00,387,"{'name': 'supreme black tea 50 gm (16)', 'quantity': 3}",34,1,Loan
2023-05-05 21:17:18.246571+00:00,390,"{'name': 'powder jhonsons 100 gm(55)', 'quantity': 3}",21,1,Online
2023-05-06 17:04:43.850951+00:00,382,"{'name': 'rooh afza 425 ml', 'quantity': 1}, {'name': 'iqra cinnamon stick 50 gm (39)', 'quantity': 2}",13,1,Online
2023-05-06 17:36:31.062426+00:00,2668,"{'name': 'chicken chapli kebab 600 gm', 'quantity': 3}, {'name': 'tapal lemon green tea bag 45 gm(37)', 'quantity': 1}",7,1,Loan
2023-05-07 10:01:14.482136+00:00,3295,"{'name': 'surf carpe diem sxl 2kg(08)', 'quantity': 3}, {'name': 'snackers pizza 11 gm', 'quantity': 1}",24,1,Online
2023-05-10 21:19:33.765132+00:00,750,"{'name': 'aspine synthetic liquid dishwash 475 ml(18)', 'quantity': 2}",34,1,Cash
2023-05-11 20:38:07.373354+00:00,1149,"{'name': 'johnson babylshampoo 750ml', 'quantity': 3}",18,1,Loan
2023-05-12 10:56:05.354808+00:00,2773,"{'name': 'ppv 2in1 black 185ml-c(10)', 'quantity': 3}, {'name': 'goldfish fountain pen 24s dilay(43)', 'quantity': 1}",12,1,Loan
2023-05-12 15:24:20.032267+00:00,7210,"{'name': '(wrong code)pamper mega pack mimp(10)', 'quantity': 2}, {'name': 'hasan white basmati rice (1121) 1kg(133)(r)', 'quantity': 3}",7,1,Cash
2023-05-13 12:13:25.896648+00:00,35,"{'name': 'savannah s&c 115 gm(27)', 'quantity': 1}",5,1,Loan
2023-05-13 18:37:42.219840+00:00,1460,"{'name': 'nutri tez pata 50gm (1w)', 'quantity': 2}, {'name': 'lipton yl 475 gm', 'quantity': 3}",19,1,Online
2023-05-14 19:44:51.532981+00:00,165,"{'name': 'marvel tumeric powder haldi 200 gm (63)', 'quantity': 1}",3,1,Loan
2023-05-15 08:58:06.690741+00:00,1505,"{'name': 'pakpure desi ghee 1 kg(49)', 'quantity': 1}, {'name': 'shangrilla fruit-o mango juice 320 ml(26)', 'quantity': 2}",34,1,Loan
2023-05-15 16:07:16.535755+00:00,216,"{'name': 'shashlik macaroni 250 gm(59)', 'quantity': 3}",34,1,Cash
2023-05-16 11:32:07.078039+00:00,966,"{'name': 'john player gold leaf ff 20 hl cigrate (only for jails)(96)', 'quantity': 2}",16,1,Loan
2023-05-17 08:54:07.407664+00:00,570,"{'name': 'parizad zeera 100 gm', 'quantity': 2}",17,1,Cash
2023-05-17 16:56:28.231211+00:00,537,"{'name': 'sensodyne fluroide 30 gm(59)', 'quantity': 2}, {'name': 'rlx lotion 200 ml cocoa moisture 200 ml(55)', 'quantity': 1}",19,1,Cash
2023-05-17 20:11:13.608956+00:00,1737,"{'name': 'mezan cooking oil 1 ltr btl (for kisr zone)old code', 'quantity': 3}, {'name': 'rose petal party pack 400 colored(59)', 'quantity': 3}",14,1,Loan
2023-05-18 18:49:46.907483+00:00,695,"{'name': 'eco special mix pickle 400 gm (88)', 'quantity': 3}, {'name': 'shino lemo dishwash bar 100gm', 'quantity': 2}",20,1,Cash
2023-05-19 11:13:21.480254+00:00,926,"{'name': 'whistlez wiz hr mini', 'quantity': 2}, {'name': 'garnier men oil clear fw 50 ml(79)', 'quantity': 2}",35,1,Online
2023-05-20 19:50:31.079640+00:00,746,"{'name': 'nuswar per pcs (only for jails) (38)', 'quantity': 2}, {'name': 'hankies toilet roll economy 1x10', 'quantity': 2}",25,1,Cash
2023-05-21 16:58:23.282719+00:00,873,"{'name': 'wiz glass cleaner 500ml bottle (60)', 'quantity': 2}, {'name': 'crown masoor whole 250gm(131)(p)', 'quantity': 3}",37,1,Online
2023-05-21 18:59:54.709905+00:00,339,"{'name': 'forhans tpastegiant150gm', 'quantity': 3}",13,1,Cash
2023-05-22 15:31:54.441041+00:00,572,"{'name': '(wrong code) pantene pv 185ml ahf(10)', 'quantity': 2}, {'name': '(wrong code) pantene pv 185ml ahf(10)', 'quantity': 2}, {'name': 'pink himalayan salt 900 gm (36)', 'quantity': 2}",14,1,Loan
2023-05-22 20:28:04.299522+00:00,120,"{'name': 'cut pasta vermicelli 160 gm(32)', 'quantity': 2}",13,1,Cash
2023-05-23 08:31:50.096332+00:00,687,"{'name': 'utility mustard oil 200 ml (ob-v)', 'quantity': 3}, {'name': 'kalonji 125 gm', 'quantity': 3}",19,1,Online
2023-05-23 08:53:22.993174+00:00,612,"{'name': 'premio bowl s ap', 'quantity': 2}, {'name': 'samosa patti 200 gm', 'quantity': 3}",23,1,Online
2023-05-23 17:14:34.150297+00:00,774,"{'name': 'veet cream (lacroix)dry 100 ml (04)', 'quantity': 1}",19,1,Loan
2023-05-23 20:23:59.459096+00:00,84,"{'name': 'kisan white kamsla 50gm', 'quantity': 2}",17,1,Online
2023-05-26 20:37:45.425242+00:00,458,"{'name': 'vegetable roll large 6s (tasty frozen)(1p)', 'quantity': 2}, {'name': 'guardex anti bac awalening soap 140 gms(27)', 'quantity': 2}",12,1,Online
2023-05-27 18:35:02.216276+00:00,259,"{'name': 'everyday 34g whtnrpdr', 'quantity': 2}, {'name': 'tux facial gear 80*2 ply', 'quantity': 3}",19,1,Loan
2023-05-28 15:43:36.850624+00:00,99,"{'name': 'nova rocks 300 ml', 'quantity': 1}",4,1,Loan
2023-05-28 17:49:36.280594+00:00,288,"{'name': 'shangrilla smile mango fruit drink 500 ml(26)', 'quantity': 2}, {'name': 'milk uht 1000 ml(64)', 'quantity': 1}",17,1,Online
2023-05-29 20:13:13.753432+00:00,875,"{'name': 'black chana 1kg (best foods)(143)(p)', 'quantity': 2}, {'name': 'cfl gîuco snackpack29.1 gm (13)', 'quantity': 1}",23,1,Cash
2023-05-30 15:38:50.049613+00:00,617,"{'name': 'shangrilla vinegar 700 ml btl (26)', 'quantity': 3}, {'name': 'nova capri twist 280 ml', 'quantity': 1}",7,1,Online
2023-05-31 12:24:08.264163+00:00,1184,"{'name': 'nutri fun cracker 100gm100 gm (1w)', 'quantity': 3}",35,1,Cash
2023-06-01 15:26:10.851190+00:00,1380,"{'name': 'palmolive 130 gm(05)', 'quantity': 3}, {'name': 'dawn vitamin enriched plain bread (regular pack) 340 gm (94)', 'quantity': 3}",25,1,Cash
2023-06-03 10:13:23.128863+00:00,280,"{'name': 'shafay kalwanji 100 gm (2a)', 'quantity': 2}",37,1,Online
2023-06-03 11:57:52.987624+00:00,765,"{'name': 'kisan ghee 5kg bkt', 'quantity': 1}, {'name': 'kisan ghee 5kg bkt', 'quantity': 1}",24,1,Cash
2023-06-03 17:52:04.517648+00:00,949,"{'name': 'carts victor plus', 'quantity': 1}, {'name': 'carts victor plus', 'quantity': 1}, {'name': 'lipton green tea pineapple 100x25s (16)', 'quantity': 3}",12,1,Cash
2023-06-03 19:43:04.490802+00:00,1623,"{'name': 'pak super dust tea 875 gm(rmbt)(1b)', 'quantity': 1}, {'name': 'new palmolive naturals citrus & cream 98 gms (orange)(05)', 'quantity': 3}",35,1,Loan
2023-06-04 20:11:19.811624+00:00,1120,"{'name': 'dastak c oil 5 ltr pet (1g)', 'quantity': 1}",17,1,Online
2023-06-05 08:11:06.655319+00:00,145,"{'name': 'fauji vermicelli 1 kg', 'quantity': 2}, {'name': 'rex shoe cream tube 7 colour 50 ml', 'quantity': 3}",7,1,Cash
2023-06-05 13:19:43.434149+00:00,205,"{'name': 'benz phenyl white perfumed 3 ltr(17)', 'quantity': 1}",21,1,Loan
2023-06-05 18:16:52.011016+00:00,5,"{'name': 'power full saltish 15 gm g-food(32)', 'quantity': 1}",14,1,Cash
2023-06-06 16:20:28.435429+00:00,179,"{'name': 'hankies compact tissue box 50s 2ply', 'quantity': 3}",17,1,Loan
2023-06-07 10:31:13.339014+00:00,670,"{'name': 'capri toilet soap blue 150 gms(07)', 'quantity': 3}, {'name': 'stiff hawaye chapal 6 size(01)', 'quantity': 1}",22,1,Cash
2023-06-09 13:11:20.354632+00:00,66,"{'name': 'soap harmony orange indonesia 70 gm(55)', 'quantity': 2}",22,1,Online
2023-06-09 14:20:12.417944+00:00,1721,"{'name': 'charry apple bowl no.1', 'quantity': 2}, {'name': 'body spry sahara atiq uae 200 ml(55)', 'quantity': 3}",15,1,Loan
2023-06-10 10:39:40.367487+00:00,929,"{'name': 'ebm chocoiicious cc snack pack 18.9 gm (14)', 'quantity': 3}, {'name': 'chicken seekh kabab 210 gm', 'quantity': 2}",37,1,Cash
2023-06-10 12:58:58.273317+00:00,533,"{'name': 'commander fruity soap lemon 140 gm(54)', 'quantity': 3}",10,1,Online
2023-06-10 21:13:08.484878+00:00,265,"{'name': 'best food anar dana 100 gm(38)', 'quantity': 1}, {'name': 'citrus mint 10 mg velo 20s(only for jails)(97)', 'quantity': 1}",15,1,Loan
2023-06-12 13:16:39.792479+00:00,285,"{'name': 'powerful grip naphthalene balls 100 gms(35)', 'quantity': 3}",15,1,Online
2023-06-13 18:56:30.265025+00:00,290,"{'name': 'h toilet rim clover 50 gm', 'quantity': 1}",21,1,Online
2023-06-14 12:14:45.380316+00:00,606,"{'name': 'shield cinnamon 150 gms (tooth paste)(53)', 'quantity': 3}",12,1,Loan
2023-06-14 12:41:33.899263+00:00,115,"{'name': 'national garlic pdr 50 gm(56)', 'quantity': 1}",16,1,Online
2023-06-15 11:18:13.231886+00:00,453,"{'name': 'calre bambo shmpo 200ml (75)', 'quantity': 3}",22,1,Loan
2023-06-15 13:23:31.608136+00:00,1009,"{'name': 'fauji puffies 15 gm', 'quantity': 3}, {'name': 'dettol mpc citrus 1.8 ltr(04)', 'quantity': 1}",7,1,Cash
2023-06-15 20:22:59.286330+00:00,770,"{'name': 'wiz car shampoo 60 ml sct (60)', 'quantity': 1}, {'name': 'dawn vanilla muffin (box) 240 gm (94)', 'quantity': 3}",23,1,Online
2023-06-16 16:17:34.763395+00:00,252,"{'name': 'mehran soya sauce 300 ml(67)', 'quantity': 1}, {'name': 'crispo quick set jelly raspberry 82 gm pdr(59)', 'quantity': 1}",4,1,Online
2023-06-16 17:43:57.095539+00:00,103,"{'name': 'shield tooth paste cinnamon 70 gms(53)', 'quantity': 1}",35,1,Online
2023-06-16 20:09:45.717472+00:00,136,"{'name': 'rlx t bursh expert plus soft(55)', 'quantity': 1}",21,1,Cash
2023-06-17 16:46:54.581030+00:00,525,"{'name': 'marvel dhai pulkian 200 gm (63)', 'quantity': 3}",1,1,Loan
2023-06-21 10:14:02.127233+00:00,799,"{'name': 'shangrilla garlic chilli sauce 475 gm sap rs 10-off(26)', 'quantity': 1}",11,1,Cash
2023-06-21 17:11:27.633204+00:00,375,"{'name': 'dettol soap cool 80 gm (04)', 'quantity': 3}",3,1,Cash
2023-06-21 20:02:54.410564+00:00,140,"{'name': 'nutri fish cracker100 gm (1w)', 'quantity': 1}",17,1,Cash
2023-06-21 20:11:16.568121+00:00,822,"{'name': 'english prickly heat powder junior- medium(41)', 'quantity': 3}",1,1,Online
2023-06-22 12:31:06.538107+00:00,252,"{'name': 'phool chutny pdr 50 gm(73)', 'quantity': 2}, {'name': 'glow&lovely men pi 25 gms(08)', 'quantity': 1}",4,1,Online
2023-06-23 15:00:15.400796+00:00,310,"{'name': 'jasmine 150 pop-up i.m.c(21)', 'quantity': 2}",35,1,Online
2023-06-23 18:14:39.184371+00:00,478,"{'name': 'agro pak marabba amla 1000 gm (92)', 'quantity': 1}",16,1,Cash
2023-06-23 21:03:06.009032+00:00,505,"{'name': 'cfl rio strawberry vanilla munch pack 42 gm (13)', 'quantity': 3}, {'name': 'toyo nasic flora jug with lid', 'quantity': 1}",21,1,Loan
2023-06-24 08:05:27.121353+00:00,300,"{'name': 'polar mint 10 mg velo - 20s(only for jails)', 'quantity': 2}",34,1,Online
2023-06-24 10:40:17.010679+00:00,369,"{'name': 'dabur vatika hoil 100 ml', 'quantity': 3}",37,1,Loan
2023-06-24 10:57:10.953606+00:00,297,"{'name': 'rose patel perfumed soft pack 550 s(59)', 'quantity': 1}",34,1,Loan
2023-06-25 11:37:40.194222+00:00,2955,"{'name': 'en liven after shave 125 ml', 'quantity': 3}, {'name': 'surf excel det liquid bottle 1000 ml(08)', 'quantity': 3}",13,1,Loan
2023-06-25 15:04:15.207833+00:00,100,"{'name': 'colgate x clean tbrush(05)', 'quantity': 1}",10,1,Cash
2023-06-25 20:23:08.239843+00:00,858,"{'name': 'garnier skin naturalsscrub 100 ml(79)', 'quantity': 3}",14,1,Online
2023-06-25 20:23:19.959876+00:00,515,"{'name': 'dove hair fall res 175 ml(08)', 'quantity': 1}, {'name': 'marvel clove 25g (63)', 'quantity': 2}",36,1,Online
2023-06-26 10:01:40.684524+00:00,429,"{'name': 'nutri chikee peanut 70 - 80 gm (1w)', 'quantity': 2}, {'name': 'face fresh fairness cream', 'quantity': 3}",21,1,Online
2023-06-26 11:57:19.749968+00:00,724,"{'name': 'gillet shaving gel 56ml', 'quantity': 2}, {'name': 'clear cool black shampoo 380 ml(08)', 'quantity': 1}, {'name': 'clear cool black shampoo 380 ml(08)', 'quantity': 1}",16,1,Cash
2023-06-27 16:10:27.052260+00:00,1394,"{'name': 'pnt mxt 360ml-f(10)', 'quantity': 2}",34,1,Loan
2023-06-27 17:07:40.239665+00:00,551,"{'name': 'shangrilla smile mango fruit drinks 1 ltr(26)', 'quantity': 1}, {'name': 'character lunch box fancy for kids (writing ways)', 'quantity': 3}",12,1,Cash
2023-06-27 21:47:46.989333+00:00,420,"{'name': 'nutri fish cracker100 gm (1w)', 'quantity': 3}",17,1,Online
2023-06-28 08:53:37.012024+00:00,256,"{'name': 'bio amla shampoo med(31)', 'quantity': 1}",15,1,Loan
2023-06-29 12:50:24.470198+00:00,408,"{'name': 'mardan chapli kabab 50 gm (36)', 'quantity': 3}",1,1,Loan
2023-06-30 21:36:03.385712+00:00,15230,"{'name': 'kashmir ghee 10 kg bkt(48)(pg)', 'quantity': 3}, {'name': 'sunridge fiber fit digestive atta (2 kg)', 'quantity': 2}",24,1,Loan
2023-07-01 10:28:11.082450+00:00,7,"{'name': 'flip grape rs 2 35 pc x 60 bags(61)', 'quantity': 3}",16,1,Loan
2023-07-01 14:39:14.159132+00:00,10,"{'name': 'jelly chili mili 36 bags 36 box(61)', 'quantity': 2}",37,1,Online
2023-07-04 10:04:47.776468+00:00,486,"{'name': 'jasmine toilet rolls economy imc(21)', 'quantity': 3}, {'name': 'wiz bathroom cleaner 250ml bottle (60)', 'quantity': 3}",34,1,Loan
2023-07-04 20:15:57.334050+00:00,92,"{'name': 'amrat cola 500 ml', 'quantity': 2}, {'name': 'expert xtra care tooth brush', 'quantity': 1}",10,1,Online
2023-07-05 12:49:57.729179+00:00,25,"{'name': 'lu nnan khatai biscuit 28 grm', 'quantity': 2}, {'name': 'bubble your name rs 5 (61)', 'quantity': 3}",23,1,Loan
2023-07-05 17:25:13.278883+00:00,740,"{'name': 'treet-ii razor platinum blue pouch 5,s (59)', 'quantity': 3}, {'name': 'golden sun cooking oil 1 liter', 'quantity': 2}",22,1,Loan
2023-07-06 08:52:58.912480+00:00,1155,"{'name': 'novella strawberry 24 x 24 box(61)', 'quantity': 1}",5,1,Loan
2023-07-07 15:15:47.390558+00:00,1335,"{'name': 'mango juice drink pet btl 1500ml (old code)', 'quantity': 3}, {'name': 'hasan badshah broken rice 2kg(133)(r)', 'quantity': 3}",10,1,Cash
2023-07-07 15:39:33.097857+00:00,7030,"{'name': '(wrong code) ariel hs original 100 gm jubille(10)', 'quantity': 1}, {'name': 'big elaichi raw bulk (ob-r)', 'quantity': 3}",21,1,Online
2023-07-08 09:53:12.476670+00:00,1190,"{'name': 'planta (fortified) cooking oil 1 ltr pouch(rmol)(1c)', 'quantity': 2}, {'name': 'nestle fruita vitals pineapple optimized 200 ml pak(57)', 'quantity': 3}",20,1,Cash
2023-07-08 11:35:08.843208+00:00,204,"{'name': 'm.g fairness snow tb', 'quantity': 3}",23,1,Loan
2023-07-08 18:42:24.555354+00:00,190,"{'name': 'johnson baby lotion 200 ml', 'quantity': 1}",11,1,Cash
2023-07-08 20:40:58.214340+00:00,76,"{'name': 'shield angular blister t brush(53)', 'quantity': 2}",25,1,Cash
2023-07-10 08:59:57.249680+00:00,24,"{'name': 'paper cups 200cc(59)', 'quantity': 3}",7,1,Loan
2023-07-10 11:16:41.352393+00:00,348,"{'name': 'crispo pudding mango 84 gm(59)', 'quantity': 3}",10,1,Online
2023-07-11 14:27:19.995220+00:00,1795,"{'name': 'axe shampoo', 'quantity': 3}",1,1,Online
2023-07-12 17:04:02.980970+00:00,5430,"{'name': 'ariel machine expert 2 kg - set b(10)', 'quantity': 3}",17,1,Loan
2023-07-12 20:29:44.439203+00:00,288,"{'name': 'galxy 47 gm', 'quantity': 3}",24,1,Loan
2023-07-15 13:04:16.961588+00:00,354,"{'name': 'dalda fort bpati 1x5 kg pouch (old code)(1c)', 'quantity': 1}",20,1,Online
2023-07-16 12:19:12.665438+00:00,645,"{'name': 'super power detergent powder 1000gm', 'quantity': 3}, {'name': 'best food italian cracker 200 gm(38)', 'quantity': 3}",24,1,Cash
2023-07-16 14:58:40.903952+00:00,15,"{'name': 'now rs 5 saver pack 18 pc x 36 boxes(61)', 'quantity': 1}, {'name': 'choco bunny(50 pcs) 12 jar rs.5(61)', 'quantity': 2}",5,1,Cash
2023-07-18 19:49:43.176590+00:00,171,"{'name': 'shezan iodized salt 800 gms(47)', 'quantity': 3}",18,1,Cash
2023-07-19 11:07:38.204566+00:00,1330,"{'name': 'sunsilk shm. longh. 400', 'quantity': 3}, {'name': 'ls egg per pcs (lp)(mbd)', 'quantity': 2}",24,1,Online
2023-07-20 09:28:06.500338+00:00,650,"{'name': 'capri toilet soap peach 120 gms x3 (cp (rs.25-off)(07)', 'quantity': 2}",19,1,Loan
2023-07-23 17:13:18.503830+00:00,1205,"{'name': 'mezan ghee 2.5 kg bkt old code', 'quantity': 1}, {'name': 'mezan ghee 2.5 kg bkt old code', 'quantity': 1}",13,1,Loan
2023-07-23 17:43:48.011581+00:00,270,"{'name': 'cleeno bath room cleaner red 1000 ml', 'quantity': 1}, {'name': 'jazaa strawberry custard 250 gm (1q)', 'quantity': 1}",23,1,Loan
2023-07-24 21:37:21.721992+00:00,85,"{'name': 'shafay sher khorma 150 gm (2a)', 'quantity': 1}",5,1,Cash
2023-07-25 09:44:56.877120+00:00,1452,"{'name': 'nangrow 3 350 gm (57)', 'quantity': 2}",25,1,Cash
2023-07-25 10:02:25.792938+00:00,786,"{'name': 'nivea creme tin 60ml(59)', 'quantity': 2}",10,1,Online
2023-07-25 19:56:37.753501+00:00,38,"{'name': 'shan korma masala 25gm(62)', 'quantity': 2}",20,1,Online
2023-07-26 08:13:23.738494+00:00,796,"{'name': 'wiz hwash 250ml bottle cocunut (60)', 'quantity': 2}",20,1,Cash
2023-07-26 13:26:50.256631+00:00,14,"{'name': 'national fruity instant drink mango 20gm(56)', 'quantity': 2}",15,1,Online
2023-07-26 13:49:46.997348+00:00,1934,"{'name': 'commander lajawab black tea 425 gm jar(rmbt)(54)', 'quantity': 2}, {'name': 'g2 regular 1 s razors(10)', 'quantity': 2}",18,1,Online
2023-07-26 13:56:36.068122+00:00,134,"{'name': 'happy harts corrugated 7 gm', 'quantity': 1}, {'name': 'hajmola lmn btl', 'quantity': 2}",5,1,Cash
2023-07-28 09:43:07.556623+00:00,159,"{'name': 'olper milk 225 ml uht milk(rmum)(64)', 'quantity': 2}",13,1,Online
2023-07-28 11:27:42.778364+00:00,453,"{'name': 'crisper 3pcs set jr. ap(clean max)', 'quantity': 3}",34,1,Online
2023-07-29 15:30:37.998501+00:00,169,"{'name': 'shangrilla fruit-o peach juice 320 ml(26)', 'quantity': 3}",17,1,Online
2023-07-30 13:02:16.682215+00:00,335,"{'name': 'strang pickle 310 gm', 'quantity': 1}, {'name': 'vital fruity soap peach 130 gm(30)', 'quantity': 1}",36,1,Cash
2023-07-30 19:22:33.727945+00:00,880,"{'name': 'body spray fascino chukkas 200 ml(55)', 'quantity': 1}, {'name': 'h&s supreme soothing 200ml(10)', 'quantity': 1}",11,1,Cash
2023-07-30 19:26:09.430127+00:00,597,"{'name': 'seekh kabab 210 gm', 'quantity': 1}, {'name': 'ubtan soap 100 gm (41)', 'quantity': 2}",12,1,Loan
2023-07-31 15:08:30.739677+00:00,569,"{'name': 'fay pocket tissues bx', 'quantity': 3}, {'name': 'lotte lasera premium pasta aghetti 500 gm', 'quantity': 1}",22,1,Cash
2023-08-01 16:14:16.494669+00:00,87,"{'name': 'euro delux beauty soap cucumber 115 gms(93)', 'quantity': 1}",17,1,Online
2023-08-02 10:25:56.733987+00:00,2660,"{'name': 'beef samosa large12 (tasty frozen) (1p)', 'quantity': 1}, {'name': 'islamabad tea 430 gm(rmbt)(40)', 'quantity': 3}",10,1,Online
2023-08-02 11:39:24.560141+00:00,207,"{'name': 'h&s 75ml black-b2(10)', 'quantity': 1}",16,1,Loan
2023-08-03 09:17:28.067566+00:00,893,"{'name': 'cfl butter puff snack pack 17 gm (13)', 'quantity': 3}, {'name': 'bio amla shampoo fs(31)', 'quantity': 2}",3,1,Cash
2023-08-03 09:57:31.049463+00:00,663,"{'name': 'capstan by pall mall 20 hl cigrate (only for jails)(96)', 'quantity': 3}",10,1,Online
2023-08-03 17:48:38.843622+00:00,470,"{'name': 'naturelle banaspati 1 kg pouch(1a)(pg)', 'quantity': 1}",34,1,Loan
2023-08-04 12:40:20.544024+00:00,508,"{'name': 'medicam dental cream 65 gms bp(09)', 'quantity': 1}, {'name': 'veet for men 50 gms sensitive(04)', 'quantity': 1}",34,1,Online
