date,sales_id,user_id,total,items
2022-01-25 09:56:10.643680,1,5,450,"[{'name': 'kitchen bowl strainer small(clean max)', 'quantity': 3}]"
2021-06-24 11:01:42.002522,1,7,1305,"[{'name': 'flying paper napkin', 'quantity': 1}, {'name': 'ladan glass 5014', 'quantity': 3}]"
2021-03-08 08:42:39.503064,1,14,256,"[{'name': 'mehran achar gosht 50 gm(67)', 'quantity': 2}]"
2021-07-14 11:21:38.664748,1,36,3730,"[{'name': 'kisan sunflower oil 10 ltr tin', 'quantity': 1}, {'name': 'rahat premium regular (small) (1m)', 'quantity': 2}]"
2022-02-28 09:02:59.307372,1,15,3685,"[{'name': 'cerelac nature pome 350 gm(57)', 'quantity': 3}, {'name': 'ebm  click snack pack  35.5 gm (13)', 'quantity': 2}]"
2023-11-03 14:28:45.833193,1,3,766,"[{'name': 'dawn whole wheat paratha 400 gm (94)', 'quantity': 1}, {'name': 'knorr instant noodles chatpata  12x6x66 gm(free bowl inside) ', 'quantity': 2}]"
2021-10-22 11:48:49.546181,1,1,1360,"[{'name': 'gf ginger 1 kg (lp)(oka)', 'quantity': 1}, {'name': 'nivea bdy lotion 150 ml', 'quantity': 2}]"
2023-07-17 19:09:48.086260,1,24,10,"[{'name': 'chocorama chlt chip cookies', 'quantity': 2}]"
2023-03-24 17:44:41.848374,1,18,1331,"[{'name': 'ut garlic premium 1 kg (lp)(skt)', 'quantity': 1}, {'name': 'colgate tooth brush premier clean soft cp triple pack save rs.50 (05)', 'quantity': 2}]"
2022-02-02 15:58:52.165498,1,36,850,"[{'name': 'garnier c/natrls  dark blonde(79)', 'quantity': 2}]"
2022-12-14 13:55:22.082200,1,21,1306,"[{'name': 'apple jelly 440 gms (shezan)(47)', 'quantity': 1}, {'name': 'm/c gift box jungle', 'quantity': 3}]"
2022-03-30 14:56:06.518915,1,24,2886,"[{'name': 'orange candy pouch', 'quantity': 1}, {'name': 'hasan badshah super rice 10kg(133)(r)', 'quantity': 1}]"
2022-05-19 11:59:42.313640,1,25,423,"[{'name': 'eco ginger powder 100gm (88)', 'quantity': 1}, {'name': 'tapal lemon green tea bag 45 gm rs-20/off(37)', 'quantity': 2}]"
2023-06-23 18:14:39.184371,1,1,478,"[{'name': 'agro pak marabba amla 1000 gm (92)', 'quantity': 1}]"
2021-02-03 11:27:39.505034,1,1,1984,"[{'name': 'he cd blue ginger 400ml- set b(10)', 'quantity': 3}, {'name': 'choc-oh rs 20/-(61)', 'quantity': 2}]"
2021-05-03 18:44:38.819900,1,5,936,"[{'name': 'vim dishwasher active gel lime 500 ml(08)', 'quantity': 3}]"
2023-08-25 11:58:21.662403,1,15,1186,"[{'name': 'kisan corn oil 2ltr', 'quantity': 1}, {'name': 'quice rooh-e-shireen 800 ml red syrup(rmsp)(84)', 'quantity': 3}]"
2021-04-25 16:53:39.212295,1,13,4192,"[{'name': 'nestle nido 1 plus 150 gm(57)', 'quantity': 2}, {'name': 'badshah super kernal rice 5kg ', 'quantity': 3}]"
2022-11-17 08:14:37.729602,1,17,1762,"[{'name': 'fruitien pine apple necter 200 ml', 'quantity': 1}, {'name': 'golden sun ghee 10k', 'quantity': 1}]"
2023-05-03 20:27:19.562708,1,22,344,"[{'name': 'sensodine floride 50 ml', 'quantity': 3}, {'name': 'omroc place 300 ml mg', 'quantity': 1}]"
2021-07-19 10:51:28.737069,1,12,425,"[{'name': 'chocolicious mini - double chocolate (14)', 'quantity': 3}, {'name': 'rlx lotion 100 ml silky bright 100 ml(55)', 'quantity': 2}]"
2022-11-22 13:49:22.495238,1,36,133,"[{'name': 'knor pepper chicken 66g', 'quantity': 3}, {'name': 'whole wheat 167g sugar free', 'quantity': 1}]"
2023-10-21 09:43:39.535837,1,35,190,"[{'name': 'national paya masala 39 gm(56)', 'quantity': 1}, {'name': 'eco sour pomegranate seed 50gm (88)', 'quantity': 1}]"
2022-11-19 17:16:03.369040,1,20,540,"[{'name': 'dettol soap cool 110 gm (04)', 'quantity': 3}, {'name': 'samsool  cream s 28 gm ahsan', 'quantity': 2}]"
2023-05-03 15:55:05.268804,1,24,4048,"[{'name': 'clove raw bulk (ob-r)', 'quantity': 2}, {'name': 'polar mint 6 mg velo - 20s(only for jails)(97)', 'quantity': 2}]"
2023-02-11 18:21:01.919382,1,18,2500,"[{'name': '“777” super basmati rice (02 kg)(134)(r)', 'quantity': 2}, {'name': 'dil dil banaspati ghee 1kg (sub)(85)', 'quantity': 2}]"
2022-08-01 18:30:56.207113,1,21,37,"[{'name': 'nan khatai z/khoya 84 gm', 'quantity': 1}]"
2022-08-15 09:43:02.974961,1,15,96,"[{'name': 'shezan chilli sauce s 180 ml(47)', 'quantity': 1}]"
2023-11-16 18:13:26.364083,1,21,1966,"[{'name': 'dawn zeera rusk 190 gm (94)', 'quantity': 2}, {'name': 'star mixer peach tin 1500 gm(69)', 'quantity': 2}]"
2021-12-20 10:02:39.736068,1,20,681,"[{'name': 'lipton yellow lable tea 85 gm(rmbt) (16)', 'quantity': 1}, {'name': 'doughstory  vanilla cupcake (1x12) 204 gm', 'quantity': 2}]"
2021-11-23 14:57:47.122687,1,22,25,"[{'name': 'cake-up double chocolate 19 gm (13)', 'quantity': 1}]"
2022-03-26 11:10:47.493972,1,1,465,"[{'name': 'marhaba kalongi oil 50 ml', 'quantity': 3}]"
2023-08-03 09:57:31.049463,1,36,663,"[{'name': 'capstan by pall mall 20 hl cigrate (only for jails)(96)', 'quantity': 3}]"
2023-03-10 21:09:34.905740,1,25,280,"[{'name': 'national crystal jelly banana 80 gm(56)', 'quantity': 2}]"
2021-03-28 18:48:30.837015,1,35,237,"[{'name': 'lifebouy shampoo shny & soft 9 ml(08)', 'quantity': 2}, {'name': 'lemon juice 300 ml (mitchells)(44)', 'quantity': 1}]"
2021-07-12 14:38:13.980164,1,10,367,"[{'name': 'sh.t/ketchup 2kg bkt', 'quantity': 1}, {'name': 'rafhan custard mango cstd 45 gm ', 'quantity': 1}]"
2022-12-31 09:32:12.004312,1,1,2880,"[{'name': 'roylty cream crackers biscuits 200 gm', 'quantity': 3}, {'name': 'zug washing powder 4 kg (89)', 'quantity': 3}]"
2022-05-12 21:15:49.926727,1,15,164,"[{'name': 'phool vermiclies flavour 200 g', 'quantity': 2}, {'name': 'omroc fancy 300 ml', 'quantity': 2}]"
2021-06-22 16:32:43.271673,1,37,3320,"[{'name': 'maan b/pati 10 kg bkt ', 'quantity': 1}]"
2021-06-23 13:19:41.658298,1,19,1440,"[{'name': 'nivea men shaving cream protect & care 60gm(59)', 'quantity': 2}, {'name': 'hair remover cream veet nikhar 50 gm (04)', 'quantity': 2}]"
2023-04-15 10:01:10.316553,1,36,300,"[{'name': 'jazaa coriander powder 100 gm (1q)', 'quantity': 2}]"
2023-08-29 21:23:58.639524,1,4,81,"[{'name': 'shezan quench orange 25g', 'quantity': 2}, {'name': 'shan shoop liquid tastemaker sweet thai chilli 82 gm (62)', 'quantity': 1}]"
2021-03-28 10:41:22.332579,1,1,1691,"[{'name': 'kohinoor tez mixture 170 gm(rmbt)', 'quantity': 1}, {'name': 'dastak c/ oil 3 ltr pet (1g)', 'quantity': 2}]"
2021-01-13 17:49:21.171039,1,35,291,"[{'name': 'sensodyne regular 75 ml', 'quantity': 3}]"
2023-01-28 13:06:21.376045,1,12,288,"[{'name': 'fairness snow aloevera 60 gms (sarwana)(41)', 'quantity': 3}]"
2021-02-08 15:27:05.163721,1,22,750,"[{'name': 'wiz h/wash 500ml bottle green apple (60)', 'quantity': 3}]"
2021-11-03 12:22:40.948015,1,17,1528,"[{'name': 'h&s 650ml cc-f(10)', 'quantity': 1}, {'name': 'shangrilla tomato ketchup 225 gm(26)', 'quantity': 1}]"
2022-04-08 08:24:43.179617,1,34,150,"[{'name': 'capri toilet soap peach 150 gms(07)', 'quantity': 1}]"
2022-10-05 20:40:44.754927,1,19,15,"[{'name': 'kolson potato slanty (plain salted) 5 gm', 'quantity': 3}]"
2022-08-30 10:38:55.892173,1,10,1112,"[{'name': 'eva canola oil 3 ltr btl (for sr/le/mn/sa/qa zone)', 'quantity': 1}, {'name': 'hot & sour noodles 250 gm(59)', 'quantity': 1}]"
2021-11-10 14:54:50.131024,1,19,190,"[{'name': 'ebm  peanut pista munch pack 23.7 gm (14)', 'quantity': 3}, {'name': '(wrong code) ariel hs org 170 gm pw', 'quantity': 2}]"
2021-09-01 17:37:08.848960,1,20,4626,"[{'name': 'toyo nasic cake set 6+1', 'quantity': 3}, {'name': 'dastoor chai dana 430 gm (tea)(rmbt)(03)', 'quantity': 3}]"
2023-01-19 19:13:24.510013,1,20,322,"[{'name': 'dal moong washed 1 kg mv (rmp)(136)', 'quantity': 1}]"
2023-07-07 15:15:47.390558,1,20,1335,"[{'name': 'mango juice drink pet btl 1500ml (old code)', 'quantity': 3}, {'name': 'hasan badshah broken rice 2kg(133)(r)', 'quantity': 3}]"
2021-01-09 18:47:00.427452,1,10,826,"[{'name': 'badam super 115 gm ', 'quantity': 2}]"
2023-05-14 19:44:51.532981,1,3,165,"[{'name': 'marvel tumeric powder haldi 200 gm (63)', 'quantity': 1}]"
2023-12-21 15:21:43.691653,1,4,389,"[{'name': 'nestle fruita vitals sparkling fruit drink peach 250 ml can(57)', 'quantity': 1}, {'name': 'fauji pasta shell 500 gm', 'quantity': 3}]"
2022-10-28 09:30:53.835691,1,11,511,"[{'name': 'dettol soap soothe 110 gm (04)', 'quantity': 3}, {'name': 'ecial food peri peri ice 50 gm', 'quantity': 1}]"
2021-02-15 16:09:17.599161,1,37,1960,"[{'name': 'qarshi surfi tab 250 tabs(45)', 'quantity': 2}, {'name': 'dove shampoo nourishing oil uk 250 ml(55)', 'quantity': 2}]"
2022-06-15 14:04:24.766581,1,13,462,"[{'name': 'divine foods dal chana 500 gm(137)(p)', 'quantity': 3}]"
2022-03-14 08:11:33.433343,1,13,264,"[{'name': 'agro pak swiyyan u shap 200 gm (92)', 'quantity': 3}]"
2023-01-15 13:24:18.430319,1,35,5,"[{'name': 'sunsilk shampoo thick & long 5 ml(08)', 'quantity': 1}]"
2021-07-10 16:44:59.678918,1,34,1711,"[{'name': 'qamar tea 430 gm pch(ylw) (rmbt)(2b)', 'quantity': 1}, {'name': 'divine foods mash washed  500 gm(137)(p)', 'quantity': 3}]"
2021-10-31 20:37:41.516845,1,20,20,"[{'name': 'national mazedar daal 23 gm(56)', 'quantity': 1}]"
2021-03-08 10:16:16.778988,1,20,1445,"[{'name': 'kisan ghee 2.5 kg tin ', 'quantity': 1}, {'name': 'super habib can/ oil 3 ltr btl ', 'quantity': 1}]"
2021-08-15 11:41:30.964242,1,25,420,"[{'name': 'melamine quarter plate  glaced 200 ', 'quantity': 3}]"
2021-02-02 20:33:32.280455,1,4,550,"[{'name': 'johnson baby bath 500 ml', 'quantity': 2}]"
2023-05-29 20:13:13.753432,1,15,875,"[{'name': 'black chana 1kg (best foods)(143)(p)', 'quantity': 2}, {'name': 'cfl gîuco snackpack29.1 gm (13)', 'quantity': 1}]"
2021-02-03 21:47:29.460373,1,25,502,"[{'name': 'stiff sweep plain 500 ml (01)', 'quantity': 2}, {'name': 'dettol soap cool 80 gm (04)', 'quantity': 2}]"
2023-05-06 17:04:43.850951,1,25,382,"[{'name': 'rooh afza 425 ml', 'quantity': 1}, {'name': 'iqra cinnamon stick 50 gm (39)', 'quantity': 2}]"
2023-11-16 21:27:58.275899,1,10,1149,"[{'name': 'national chillies pdr 200 gm(56)', 'quantity': 3}, {'name': 'tarang 125ml uht milk(rmum)(64)', 'quantity': 3}]"
2021-01-17 16:58:58.999431,1,13,195,"[{'name': 'marvel iodized salt 800 gm (63)', 'quantity': 1}, {'name': 'metha soda 200 gm (39)', 'quantity': 3}]"
2021-04-29 18:13:38.766838,1,15,375,"[{'name': 'national kofta masala 43 gm(56)', 'quantity': 3}, {'name': 'fudge (sohan hlwa tofe box)', 'quantity': 3}]"
2021-08-08 09:10:50.655504,1,16,520,"[{'name': 'maxob twin toilet roll(59)', 'quantity': 3}, {'name': 'blink fabric bleach 400 ml', 'quantity': 1}]"
2022-12-24 21:52:18.061838,1,22,230,"[{'name': 'whistlez orange cream stacks', 'quantity': 3}, {'name': 'phool roast masala 50 gm(73)', 'quantity': 2}]"
2022-08-27 16:09:32.965852,1,15,1296,"[{'name': 'dunhill swith  20 hl cigrate (only for jails)(99)', 'quantity': 2}, {'name': 'sunlight hs std powder pink a03 45 gms(08)', 'quantity': 3}]"
2023-04-08 20:36:12.322112,1,1,1654,"[{'name': 'kisan sunflower 5-l tin', 'quantity': 2}]"
2022-04-24 18:41:18.871036,1,17,480,"[{'name': 'marvel turmeric powder haldi 100 gm (63)', 'quantity': 3}, {'name': 'apple sidra can 250ml', 'quantity': 3}]"
2022-03-21 16:14:42.145437,1,23,874,"[{'name': 'iqra tukh malanga 200 gm (39)', 'quantity': 1}, {'name': 'peanut whole 250 gm (only for jails)(39)', 'quantity': 2}]"
2022-12-21 16:14:52.874870,1,35,1725,"[{'name': 'golden sun cooking oil 3ltr (rmol)', 'quantity': 1}, {'name': 'rin washing powder new 500 gms(08)', 'quantity': 1}]"
2022-09-30 16:09:30.727231,1,21,745,"[{'name': 'nutri italian cracker 100gm100 gm (1w)', 'quantity': 1}, {'name': 'misk kitchen paper towel rolls(81)', 'quantity': 3}]"
2021-12-01 10:25:54.874896,1,21,642,"[{'name': 'nes milkpak lowfat 1 l', 'quantity': 1}, {'name': 'best food kish mish 100 gm(38)', 'quantity': 3}]"
2023-05-26 20:37:45.425242,1,12,458,"[{'name': 'vegetable roll large 6s (tasty frozen)(1p)', 'quantity': 2}, {'name': 'guardex anti bac awalening soap 140 gms(27)', 'quantity': 2}]"
2022-06-27 10:18:25.447175,1,15,1458,"[{'name': 'sunsilk hair/f 200 ml', 'quantity': 1}, {'name': 'nido milk pdr 900 gm (for flood relief package)', 'quantity': 1}]"
2021-06-10 18:01:38.891465,1,16,392,"[{'name': 'shan tikka masala 100gm d/p(62)', 'quantity': 1}, {'name': 'knock out simply salt 65 gm-gloss', 'quantity': 3}]"
2023-03-26 11:16:07.564512,1,37,1408,"[{'name': 'crown red lobia 1kg(131)(p)', 'quantity': 2}]"
2021-07-02 11:16:28.134859,1,23,30,"[{'name': 'hilal cup cake chocolate 12*24 boxes', 'quantity': 3}]"
2023-08-15 17:44:31.354375,1,17,76,"[{'name': 'colgate grf t/ paste 20 gm(05)', 'quantity': 2}]"
2023-11-27 08:38:57.292218,1,10,89,"[{'name': 'fairness snow 60 gms (sarwana)(41)', 'quantity': 1}]"
2022-08-11 17:15:44.882545,1,25,682,"[{'name': 'shan pickle mix 400 gm jar (62)', 'quantity': 2}, {'name': 'shan delve custard 250 gm vanilla (62)', 'quantity': 2}]"
2023-10-26 19:45:26.151211,1,1,1754,"[{'name': 'led refill 120  nights fragrant 42 ml  cp save rs.100 (04)', 'quantity': 2}, {'name': 'sogee irani l 200 gm(74)', 'quantity': 1}]"
2023-06-18 10:31:24.920920,1,18,220,"[{'name': 'melamine donga without top 320 ', 'quantity': 1}]"
2021-07-16 21:51:54.172256,1,19,985,"[{'name': 'nutri clove 50 gm (1w)', 'quantity': 1}, {'name': 'chai patti craft paper pack 250 gm(rmbt)', 'quantity': 2}]"
2021-06-12 08:59:35.946233,1,24,321,"[{'name': 'sultan coriander seeds 100 gm', 'quantity': 3}]"
2023-04-26 15:35:28.307465,1,20,230,"[{'name': 'capri toilet soap blue 120 gms(07)', 'quantity': 2}]"
2023-01-31 21:42:01.819654,1,34,2762,"[{'name': '(wrong code)caresse honey lotion 320ml', 'quantity': 2}, {'name': 'super habib canola oil 5 ltr btl', 'quantity': 2}]"
2023-02-26 15:03:25.460205,1,18,43,"[{'name': 'gillette 2 bag', 'quantity': 1}]"
2022-02-28 19:16:43.489309,1,22,1818,"[{'name': 'balti new plastic w/o top 35 ltr ', 'quantity': 2}, {'name': 'misk toilet roll  (81)', 'quantity': 2}]"
2021-08-11 20:45:17.235749,1,19,559,"[{'name': 'mehran chat masala 100 gm(67)', 'quantity': 1}, {'name': 'shan mandhi masala 50 gm(62)', 'quantity': 3}]"
2023-07-01 10:28:11.082450,1,24,7,"[{'name': 'flip grape rs 2 35 pc x 60 bags(61)', 'quantity': 3}]"
2022-02-08 14:40:07.666951,1,24,444,"[{'name': 'rooh afza 425 ml', 'quantity': 2}]"
2022-01-23 14:09:07.636464,1,15,555,"[{'name': 'medicam valentine body spray 120 ml(09)', 'quantity': 1}]"
2022-08-24 19:46:10.013199,1,21,902,"[{'name': 'mm steel wool 14 gm(19)', 'quantity': 1}, {'name': 'italiano hand washed 310 ml pearl glow(09)', 'quantity': 3}]"
2021-03-27 21:54:18.771889,1,16,435,"[{'name': 'mehran firini mix 180 gm(67)', 'quantity': 2}, {'name': 'colgate sensitive sensifoam t/ paste 100 gm(05)', 'quantity': 1}]"
2023-03-15 20:06:06.846080,1,37,1318,"[{'name': 'ls garlic 1 kg (lp)(f-n)', 'quantity': 2}]"
2023-04-11 20:45:38.366429,1,35,148,"[{'name': 'special pakora mix 150 gm (ready to', 'quantity': 3}, {'name': 'layers wafer peach', 'quantity': 1}]"
2023-08-24 11:13:47.676268,1,20,1518,"[{'name': 'english antibacterial toothpaste - brush pack70 gms (sarwana)(41)', 'quantity': 1}, {'name': 'mitchells mixed fruit 1050 gm (44)', 'quantity': 2}]"
2023-07-04 10:04:47.776468,1,21,486,"[{'name': 'jasmine toilet rolls economy imc(21)', 'quantity': 3}, {'name': 'wiz bathroom cleaner 250ml bottle (60)', 'quantity': 3}]"
2021-03-29 11:03:05.373625,1,15,3222,"[{'name': 'chicken chapli kebab 1050 gm', 'quantity': 2}, {'name': 'mama blueberry syrup 625 gm btl(69)', 'quantity': 2}]"
2022-06-29 08:50:49.760634,1,22,67,"[{'name': 'benz fabric bleach 500 ml(17)', 'quantity': 1}]"
2023-11-11 11:11:27.673735,1,4,2850,"[{'name': 'mezan ghee 10 kg tin old code', 'quantity': 2}]"
2021-11-07 19:59:42.228422,1,1,270,"[{'name': 'pc series gel deep clean 200ml', 'quantity': 1}]"
2023-06-10 12:58:58.273317,1,24,533,"[{'name': 'commander fruity soap lemon 140 gm(54)', 'quantity': 3}, {'name': 'ntri coriander whole 250gm', 'quantity': 2}]"
2022-11-23 12:54:35.764343,1,17,442,"[{'name': 'sunlight/p c/green 770 gm(08)', 'quantity': 2}, {'name': 'marvel black chana roasted 100 gm (63)', 'quantity': 1}]"
2023-11-23 16:27:21.688155,1,15,282,"[{'name': 'apple sidra 1.5ltr (beverage)', 'quantity': 2}]"
2022-02-24 13:52:58.225673,1,37,393,"[{'name': 'veet cream sensitike 50 ml reckit (04)', 'quantity': 1}]"
2022-10-21 19:41:19.984756,1,23,1814,"[{'name': 'scotch brite  classic pad large,3pcs(28)', 'quantity': 2}, {'name': 'capri hand wash white 1000 ml pouch(07)', 'quantity': 2}]"
2022-04-10 16:50:51.370776,1,4,46,"[{'name': 'china salt 100 gm t.point(72)', 'quantity': 1}]"
2021-07-08 12:43:54.670448,1,5,1520,"[{'name': '(wrong code) safeguard lhs lemon fresh 225ml untskd', 'quantity': 2}, {'name': 'purslen salt & pepper pepper shape', 'quantity': 3}]"
2021-06-26 12:02:32.853112,1,11,1076,"[{'name': 'talcom powder s blue diamond(09)', 'quantity': 2}, {'name': 'dastak can/ oil 3 ltr pet (1g)', 'quantity': 1}]"
2023-11-09 16:32:21.450153,1,34,20,"[{'name': 'english biscuits chocolate sandwich 24 gm (13)', 'quantity': 2}]"
2023-12-01 20:35:35.196443,1,34,850,"[{'name': 'garnier c/natrls  dark blonde(79)', 'quantity': 2}]"
2022-10-30 08:43:02.703775,1,1,3120,"[{'name': 'hasan white basmati rice (1121) 2kg(133)(r)', 'quantity': 3}, {'name': 'shoe brush (only for jails) (38)', 'quantity': 3}]"
2021-03-16 10:40:17.627491,1,14,1740,"[{'name': 'tapal family mixture tea 950 gm pouch rs-50/off(37)', 'quantity': 2}]"
2022-05-01 19:08:58.329185,1,19,192,"[{'name': 'wiz laundry detergent 50ml sachet(60)', 'quantity': 3}, {'name': 'super king tin polish l 30 ml black (80)', 'quantity': 2}]"
2023-05-07 10:01:14.482136,1,25,3295,"[{'name': 'surf carpe diem sxl 2kg(08)', 'quantity': 3}, {'name': 'snackers pizza 11 gm', 'quantity': 1}]"
2023-05-15 12:41:52.060907,1,5,283,"[{'name': 'shangrilla mixed pickle 325 gm plastic jar(26)', 'quantity': 1}]"
2023-04-19 13:18:57.705624,1,19,1163,"[{'name': 'head & shoulders clean 5 ml', 'quantity': 3}, {'name': 'national pickle hyderabadi mix 900 gm (56)', 'quantity': 2}]"
2021-02-10 08:48:04.915346,1,20,930,"[{'name': 'palmolive liquid h/wash antibac 225 ml bottle(05)', 'quantity': 3}]"
2023-03-06 11:01:04.852396,1,37,1740,"[{'name': 'sunridge super white atta (10 kg)', 'quantity': 1}, {'name': 'hasan shamim two rice 2kg(133)(r)', 'quantity': 1}]"
2021-08-02 09:25:03.538529,1,3,214,"[{'name': 'innovative crust choco rolls 15x18(59)', 'quantity': 1}, {'name': 'treet blade 10s  dura sharp-tds (20x60)(59)', 'quantity': 3}]"
2022-07-14 21:22:51.267417,1,35,5633,"[{'name': 'kontrol bleach liquid 1000 ml(59)', 'quantity': 2}, {'name': 'lipton yellow label tea 900 gm(rmbt) (16)', 'quantity': 3}]"
2021-04-27 12:10:27.633846,1,1,1371,"[{'name': 'balty bucket.no 5 super st', 'quantity': 3}]"
2021-04-30 19:20:52.321041,1,25,1640,"[{'name': 'multi utensil basket lrg kp', 'quantity': 2}]"
2021-01-25 19:12:24.809667,1,15,473,"[{'name': 'marhaba kalongi oil 50 ml', 'quantity': 1}, {'name': 'tapal danedar 190g off/10', 'quantity': 2}]"
2021-06-03 14:38:10.994984,1,36,2739,"[{'name': 'dalda ghee 2.5 kg tin  only (old code)(1c)', 'quantity': 3}, {'name': 'tang 25gms (satche)', 'quantity': 3}]"
2023-09-08 18:19:00.515632,1,23,510,"[{'name': 'nutri soghaat mix nimko150 gm (1w)', 'quantity': 2}, {'name': 'eco corriander whole 100gm (88)', 'quantity': 1}]"
2022-05-12 21:41:13.039922,1,19,5880,"[{'name': 'life/s mustard oil 200 ml (66)', 'quantity': 3}, {'name': 'mezan ghee 5 kg bkt old code', 'quantity': 3}]"
2023-05-17 20:11:13.608956,1,16,1737,"[{'name': 'mezan cooking oil 1 ltr btl (for ki/sr zone)old code', 'quantity': 3}, {'name': 'rose petal party pack 400 colored(59)', 'quantity': 3}]"
2021-03-27 18:43:38.169910,1,17,330,"[{'name': 'mezan cooking oil 1x5 ltr pkt (for ki/sr zone) old code(85)', 'quantity': 1}]"
2021-11-12 11:16:24.031218,1,21,2090,"[{'name': 'body spray fascino goal 200 ml(55)', 'quantity': 1}, {'name': 'life style iaghol husk 80 gm jar(66)', 'quantity': 2}]"
2021-07-05 09:28:20.052442,1,21,2490,"[{'name': 'sufi sunflower oil 5 ltr tin', 'quantity': 2}, {'name': 'doughstory crispy bakarkhani 2pc 100 gm', 'quantity': 3}]"
2022-09-06 08:46:00.100574,1,7,1395,"[{'name': 'black cat talcum powder l 300 gm(59)', 'quantity': 3}]"
2021-04-06 13:49:19.701015,1,19,343,"[{'name': 'sultan jouin 50 gm', 'quantity': 2}, {'name': 'red chilli  powder raw (ob-r)', 'quantity': 1}]"
2023-07-22 18:05:46.885079,1,22,1110,"[{'name': 'pampers jp medium butterfly-pk(10)', 'quantity': 1}]"
2021-04-27 15:54:29.752648,1,7,65,"[{'name': 'dawn sheermal  115 gm (94)', 'quantity': 1}]"
2022-03-28 14:43:46.028108,1,14,165,"[{'name': 'shezan happy farms strawberry 200 ml(47)', 'quantity': 3}]"
2023-09-02 21:30:13.198656,1,12,1973,"[{'name': 'divine tea  black jar 440 gm(rmbt) (1v)', 'quantity': 3}, {'name': 'nutri ajwain 100gm (1w)', 'quantity': 1}]"
2023-02-20 13:42:53.043141,1,14,870,"[{'name': 's2 gentle autumn     190mm x 180mm (1y)', 'quantity': 3}]"
2023-01-16 20:03:55.946547,1,3,565,"[{'name': 'shampoo pert plus honey xcts 200 ml(55)', 'quantity': 1}, {'name': 'king high power medium gell 500 ml (80)', 'quantity': 1}]"
2023-01-28 09:34:52.351179,1,16,2184,"[{'name': 'dil dil cooking oil 2.5 ltr tin', 'quantity': 3}, {'name': 'sindhi masala 100 gm (36)', 'quantity': 3}]"
2023-08-06 11:16:56.983938,1,12,240,"[{'name': 'dawn orange muffin (box) 240 gm (94)', 'quantity': 1}]"
2022-10-08 08:59:42.011522,1,15,836,"[{'name': 'sunsilk thick & long 360 ml(08)', 'quantity': 1}, {'name': 'bath mug asst. st', 'quantity': 2}]"
2022-09-17 13:23:13.602481,1,18,272,"[{'name': 'smart chicken spread smart pack 200gm(58)', 'quantity': 1}]"
2023-07-15 13:04:16.961588,1,11,354,"[{'name': 'dalda fort b/pati 1x5 kg pouch  (old code)(1c)', 'quantity': 1}]"
2021-01-12 19:42:15.431947,1,3,220,"[{'name': 'caresse f\\cleanser grade seed', 'quantity': 2}]"
2021-01-10 15:32:40.905745,1,20,230,"[{'name': 'dawn family pack bran 725 gm (94)', 'quantity': 1}]"
2022-01-21 18:02:17.357246,1,21,1190,"[{'name': 'yellow label tea bags 100s 200 gms (16)', 'quantity': 1}]"
2021-08-06 21:58:39.479895,1,34,49,"[{'name': 'kolson vermicellis 225 gm', 'quantity': 1}]"
2021-02-10 19:50:15.185956,1,21,2031,"[{'name': 'white zeera raw bulk (ob-r)', 'quantity': 3}]"
2022-12-18 13:33:52.456746,1,23,930,"[{'name': 'moong shell 1 kg mv(136)', 'quantity': 3}]"
2023-03-25 17:31:01.040183,1,16,515,"[{'name': 'lu chocofill bar pack', 'quantity': 1}, {'name': 'brit smd bulbs 7 watts(25)', 'quantity': 3}]"
2022-07-14 09:01:31.215022,1,37,1086,"[{'name': 'pampers carry pack medium butterfly-pk(10)', 'quantity': 3}, {'name': 'complete cavity protection t/pasteeconomy 28 gm sarwana (41)', 'quantity': 2}]"
2021-07-07 16:17:59.954644,1,34,1923,"[{'name': 'dawn dust tea 350 gm(36)', 'quantity': 1}, {'name': 'rooh afza red syrup 1500 ml (33)', 'quantity': 2}]"
2021-09-22 18:20:15.235802,1,35,216,"[{'name': 'mothercare baby powder pink m', 'quantity': 2}]"
2022-05-29 19:31:20.655262,1,5,780,"[{'name': 'tub hndle 9l kp', 'quantity': 2}]"
2023-07-05 12:49:57.729179,1,24,25,"[{'name': 'lu n/nan khatai biscuit 28 grm', 'quantity': 2}, {'name': 'bubble your name rs 5 (61)', 'quantity': 3}]"
2022-11-13 17:07:50.412338,1,15,472,"[{'name': 'shan khalis halde powder 100 gm (62)', 'quantity': 1}, {'name': 'lipton yl blk dane 70 gm (rmbt) (16)', 'quantity': 2}]"
2022-04-25 19:03:00.470749,1,37,1534,"[{'name': 'h&s refreshing menthol 185ml-g(10)', 'quantity': 1}, {'name': 'pantene shampoo smooth 200 ml(55)', 'quantity': 2}]"
2021-03-30 14:30:06.571461,1,14,140,"[{'name': 'colgate gentle soap 135 gms (05)', 'quantity': 2}]"
2022-11-08 09:44:03.530821,1,10,663,"[{'name': 'savannah london passion 75 gms (special fregrance)', 'quantity': 3}, {'name': 'dettol soap  original 160 gm(04)', 'quantity': 3}]"
2021-11-17 11:36:19.048241,1,11,10,"[{'name': 'waltz o/wafer tiky pack', 'quantity': 2}]"
2021-12-09 13:12:37.582271,1,10,185,"[{'name': 'qarshi almond oil 10 ml(45)', 'quantity': 1}]"
2022-12-13 09:07:43.791161,1,23,23,"[{'name': 'johar joshanda 6ack (45)', 'quantity': 1}]"
